date;expense_category;expense_type;value;month;year;weekday_number;weekday_text;months_text;store;city;english_translation
20/01/2024;food;ananas stucke im eigenen saft;1,29;1;2024;6;Saturday;Jan;lidl;;
20/01/2024;food;xxl tortilla ch;1,59;1;2024;6;Saturday;Jan;lidl;;
20/01/2024;food;xxl tortilla ch;1,59;1;2024;6;Saturday;Jan;lidl;;
20/01/2024;food;xxl tortilla ch;1,59;1;2024;6;Saturday;Jan;lidl;;
20/01/2024;food;xxl tortilla ch;1,59;1;2024;6;Saturday;Jan;lidl;;
20/01/2024;food;chips paprika 250g;1,28;1;2024;6;Saturday;Jan;lidl;;
20/01/2024;food;orangen (0.594kgx1,39);0,83;1;2024;6;Saturday;Jan;lidl;;
25/01/2024;food;menu 2;2,9;1;2024;4;Thursday;Jan;infineon;;
25/01/2024;food;dessert;0,79;1;2024;4;Thursday;Jan;infineon;;
01/12/2023;food;vici sti flo;2,24;12;2023;5;Friday;Dec;eurospar;klagenfurt;
01/12/2023;food;sbudget raeuch. Lachs;5,49;12;2023;5;Friday;Dec;eurospar;klagenfurt;
01/12/2023;food;sbudget mischsalat;1,99;12;2023;5;Friday;Dec;eurospar;klagenfurt;
01/12/2023;food;sbudget mischsalat;1,99;12;2023;5;Friday;Dec;eurospar;klagenfurt;
01/12/2023;food;zwiebel 1kg;1,19;12;2023;5;Friday;Dec;eurospar;klagenfurt;
08/01/2024;food;menu 2;2,9;1;2024;1;Monday;Jan;infineon;;
27/01/2024;food;coca cola vanilla 330ml;1,39;1;2024;6;Saturday;Jan;snack shop;;
27/01/2024;food;sg rucola salat;0,89;1;2024;6;Saturday;Jan;billa;;
27/01/2024;food;mozzarella di bufala;1,29;1;2024;6;Saturday;Jan;billa;;
27/01/2024;food;mozzarella di bufala;1,29;1;2024;6;Saturday;Jan;billa;;
27/01/2024;food;clever backcamembert;2,99;1;2024;6;Saturday;Jan;billa;;
18/01/2024;food;menu 2;2,9;1;2024;4;Thursday;Jan;infineon;;
18/01/2024;food;dessert;0,79;1;2024;4;Thursday;Jan;infineon;;
19/01/2024;food;menu 1;3,3;1;2024;5;Friday;Jan;infineon;;
19/01/2024;food;dessert;0,79;1;2024;5;Friday;Jan;infineon;;
19/01/2024;food;orangen gelegt (1,28kgx2,99);3,85;1;2024;5;Friday;Jan;billa;;
19/01/2024;food;nuss nougat crois.;1,09;1;2024;5;Friday;Jan;billa;villach;
22/01/2024;food;spar backp. rolle;0,795;1;2024;1;Monday;Jan;eurospar;klagenfurt;
22/01/2024;food;sbudget alufolie;1,69;1;2024;1;Monday;Jan;eurospar;klagenfurt;
20/01/2024;food;doppelcheese;2,5;1;2024;6;Saturday;Jan;mcdonalds;;
20/01/2024;food;6er mcnuggets;2,5;1;2024;6;Saturday;Jan;mcdonalds;;
22/01/2024;food;grill;4,16;1;2024;1;Monday;Jan;infineon;;
22/01/2024;food;dessert;0,79;1;2024;1;Monday;Jan;infineon;;
22/01/2024;food;suppe/kaltschale;0,88;1;2024;1;Monday;Jan;infineon;;
23/01/2024;food;menu 2;2,9;1;2024;2;Tuesday;Jan;infineon;;
23/01/2024;food;dessert;0,79;1;2024;2;Tuesday;Jan;infineon;;
10/01/2024;food;menu 2;2,9;1;2024;3;Wednesday;Jan;infineon;;
02/01/2024;food;grill;4,16;1;2024;2;Tuesday;Jan;infineon;;
02/01/2024;food;dessert;0,79;1;2024;2;Tuesday;Jan;infineon;;
02/01/2024;food;suppe/kaltschale;0,83;1;2024;2;Tuesday;Jan;infineon;;
29/12/2023;food;tasse tee;3,6;12;2023;5;Friday;Dec;oswald & partner;villach;
01/01/2024;food;secondi (generic);9,5;1;2024;1;Monday;Jan;rifugio alpino monte lussari;;
29/12/2023;food;indian bowl;13,1;12;2023;5;Friday;Dec;myindigo (bowl);;
28/12/2023;food;salat klein;1,15;12;2023;4;Thursday;Dec;infineon;;
28/12/2023;food;menu 2;2,9;12;2023;4;Thursday;Dec;infineon;;
24/01/2024;food;sg de luxe salat;1,99;1;2024;3;Wednesday;Jan;billa;;
24/01/2024;food;billa truffel burrata;1,99;1;2024;3;Wednesday;Jan;billa;;
24/01/2024;food;clever backcamembert;2,99;1;2024;3;Wednesday;Jan;billa;;
24/01/2024;food;clever ung. Salami;1,99;1;2024;3;Wednesday;Jan;billa;;
09/12/2023;clothes;herren saisonsport;119,99;12;2023;6;Saturday;Dec;tkmax;villach;
26/01/2024;food;ja! Joghurt 1%;0,59;1;2024;5;Friday;Jan;billa;;
26/01/2024;food;ja! Joghurt 1%;0,29;1;2024;5;Friday;Jan;billa;;
27/12/2023;food;guanciale premium;2,59;12;2023;3;Wednesday;Dec;eurospar;tarvisio;
27/12/2023;food;petali di guanciale;2,15;12;2023;3;Wednesday;Dec;eurospar;tarvisio;
27/12/2023;food;grissi. Premium olive;1,69;12;2023;3;Wednesday;Dec;eurospar;tarvisio;
27/12/2023;food;grissi. Premium olive;1,69;12;2023;3;Wednesday;Dec;eurospar;tarvisio;
27/12/2023;food;trancio guanciale;7,61;12;2023;3;Wednesday;Dec;eurospar;tarvisio;
27/12/2023;food;form. Precorino rom.;7,71;12;2023;3;Wednesday;Dec;eurospar;tarvisio;
27/12/2023;food;bisc. Cabrioni gr650;2,35;12;2023;3;Wednesday;Dec;eurospar;tarvisio;
27/12/2023;food;taralli mpk premium;2,19;12;2023;3;Wednesday;Dec;eurospar;tarvisio;
27/12/2023;food;pps sal. Milano gr150;1,79;12;2023;3;Wednesday;Dec;eurospar;tarvisio;
27/12/2023;food;pps sal. Milano gr150;1,79;12;2023;3;Wednesday;Dec;eurospar;tarvisio;
27/12/2023;food;pasta semola barilla;0,79;12;2023;3;Wednesday;Dec;eurospar;tarvisio;
27/12/2023;food;pasta semola barilla;0,79;12;2023;3;Wednesday;Dec;eurospar;tarvisio;
27/12/2023;food;pasta semola barilla;0,79;12;2023;3;Wednesday;Dec;eurospar;tarvisio;
27/12/2023;food;despar ar.rossa lt. 1;1,49;12;2023;3;Wednesday;Dec;eurospar;tarvisio;
26/01/2024;food;veggie gem. Lasagne;2,99;1;2024;5;Friday;Jan;eurospar;;
15/07/2023;drugstore products;syoss schampoo repair 440ml;3,75;7;2023;6;Saturday;Jul;dm;;
26/01/2024;food;spar 6 wraps 372g;1,65;1;2024;5;Friday;Jan;eurospar;;
26/01/2024;food;sbudget feta 200g;2,69;1;2024;5;Friday;Jan;eurospar;;
26/01/2024;food;sbudget mozzarella;0,99;1;2024;5;Friday;Jan;eurospar;;
26/01/2024;food;sbudget mozzarella;0,99;1;2024;5;Friday;Jan;eurospar;;
26/01/2024;food;aufschnitt;4,69;1;2024;5;Friday;Jan;eurospar;;
26/01/2024;food;bavaria blu;2,49;1;2024;5;Friday;Jan;eurospar;;
26/01/2024;food;trauben weiss 500g;2,99;1;2024;5;Friday;Jan;eurospar;;
26/01/2024;food;sbudget avocado;1;1;2024;5;Friday;Jan;eurospar;;
03/02/2024;food;santa maria original;3,99;2;2024;6;Saturday;Feb;lidl;;
03/02/2024;food;santa maria original;3,99;2;2024;6;Saturday;Feb;lidl;;
03/02/2024;food;griech jog. Kirsche;2,49;2;2024;6;Saturday;Feb;lidl;;
03/02/2024;food;berg. Minitorte almzeit wurzig;1,89;2;2024;6;Saturday;Feb;lidl;;
03/02/2024;food;gemischte platt;2,49;2;2024;6;Saturday;Feb;lidl;;
03/02/2024;food;gemischte platt;2,49;2;2024;6;Saturday;Feb;lidl;;
03/02/2024;food;tortilla chips nacho;1,59;2;2024;6;Saturday;Feb;lidl;;
10/12/2023;food;espresso doppelt;4,4;12;2023;7;Sunday;Dec;rostratten stuberl;;
10/12/2023;food;kakao o. schlag;3,6;12;2023;7;Sunday;Dec;rostratten stuberl;;
22/12/2023;hairdresser;hairdresser;20;12;2023;5;Friday;Dec;andreastudio;aosta;hairdresser
21/07/2023;cleaning products;tesa kleiderroller;2,745;7;2023;5;Friday;Jul;bipa;;clothes roller
05/02/2024;food;sbudget salatmix 90g;0,99;2;2024;1;Monday;Feb;eurospar;klagenfurt;
05/02/2024;food;sbudget salatmix 90g;0,99;2;2024;1;Monday;Feb;eurospar;klagenfurt;
05/02/2024;food;sbudget cotta. Chee;1,29;2;2024;1;Monday;Feb;eurospar;klagenfurt;
05/02/2024;food;sbudget baguette;0,69;2;2024;1;Monday;Feb;eurospar;klagenfurt;
09/12/2023;others;tete motiv 23cm rentier;0,95;12;2023;6;Saturday;Dec;nanu-nana;villach;
06/01/2024;food;t bev pesca s/z ag;1,4;1;2024;6;Saturday;Jan;coop;villesse;
09/07/2023;others;ticket;2,5;7;2023;7;Sunday;Jul;saba parcheggi;trieste;ticket
11/01/2024;drugstore products;todaydent zahnb.;1,29;1;2024;4;Thursday;Jan;penny;klagenfurt;
11/07/2023;others;tragetasche;1,975;7;2023;2;Tuesday;Jul;muller;klagenfurt;bag
27/01/2024;cleaning products;visionmax brillenputz. 52 stk.;0,95;1;2024;6;Saturday;Jan;dm;klagenfurt;
15/01/2024;food;menu 2;2,9;1;2024;1;Monday;Jan;infineon;;
12/01/2024;food;menu 1;3,3;1;2024;5;Friday;Jan;infineon;;
12/01/2024;food;dessert;0,79;1;2024;5;Friday;Jan;infineon;;
11/01/2024;food;veggie gem. Lasagne;2,99;1;2024;4;Thursday;Jan;eurospar;klagenfurt;
11/01/2024;food;sbudget r.faschiertes;5,29;1;2024;4;Thursday;Jan;eurospar;klagenfurt;
11/01/2024;food;sbudget r.faschiertes;5,29;1;2024;4;Thursday;Jan;eurospar;klagenfurt;
11/01/2024;food;sbudget jogurt;0,39;1;2024;4;Thursday;Jan;eurospar;klagenfurt;
11/01/2024;food;sbudget jogurt;0,39;1;2024;4;Thursday;Jan;eurospar;klagenfurt;
11/01/2024;food;sbudget jogurt;0,39;1;2024;4;Thursday;Jan;eurospar;klagenfurt;
11/01/2024;food;sbudget jogurt;0,39;1;2024;4;Thursday;Jan;eurospar;klagenfurt;
11/01/2024;food;tann pulled pork;4,99;1;2024;4;Thursday;Jan;eurospar;klagenfurt;
11/01/2024;food;spar serv. knoedel;2,99;1;2024;4;Thursday;Jan;eurospar;klagenfurt;
11/01/2024;food;spar knusper muesl;2,99;1;2024;4;Thursday;Jan;eurospar;klagenfurt;
11/01/2024;food;spar muellsack 45L;1,245;1;2024;4;Thursday;Jan;eurospar;klagenfurt;
11/01/2024;food;sbudget tomaten;0,65;1;2024;4;Thursday;Jan;eurospar;klagenfurt;
11/01/2024;food;sbudget mozzarella;0,99;1;2024;4;Thursday;Jan;eurospar;klagenfurt;
11/01/2024;food;sbudget mozzarella;0,99;1;2024;4;Thursday;Jan;eurospar;klagenfurt;
11/01/2024;food;trauben weiss 500g;2,99;1;2024;4;Thursday;Jan;eurospar;klagenfurt;
11/01/2024;food;ssd fl eier gr. L6er;2,89;1;2024;4;Thursday;Jan;eurospar;klagenfurt;
11/01/2024;food;1/2 honigmel;1,45;1;2024;4;Thursday;Jan;eurospar;klagenfurt;
11/01/2024;food;fff hummus;0,97;1;2024;4;Thursday;Jan;penny;klagenfurt;
11/01/2024;food;fff hummus;0,97;1;2024;4;Thursday;Jan;penny;klagenfurt;
11/01/2024;food;toa kokosmilch;1,09;1;2024;4;Thursday;Jan;penny;klagenfurt;
11/01/2024;food;toa kokosmilch;1,09;1;2024;4;Thursday;Jan;penny;klagenfurt;
11/01/2024;food;back camembert;2,79;1;2024;4;Thursday;Jan;penny;klagenfurt;
11/01/2024;food;weizen tortillas;1,99;1;2024;4;Thursday;Jan;penny;klagenfurt;
11/01/2024;food;weizen tortillas;1,99;1;2024;4;Thursday;Jan;penny;klagenfurt;
11/01/2024;food;lotus karamellgeb.;0,99;1;2024;4;Thursday;Jan;penny;klagenfurt;
11/01/2024;food;delikatessa gewurze;1,29;1;2024;4;Thursday;Jan;penny;klagenfurt;
09/12/2023;others;tuete motiv 33cm geschenk;1,95;12;2023;6;Saturday;Dec;nanu-nana;villach;bag
11/01/2024;food;ibo/free topfen;0,99;1;2024;4;Thursday;Jan;penny;klagenfurt;
11/01/2024;food;bergader minitorten;1,89;1;2024;4;Thursday;Jan;penny;klagenfurt;
11/01/2024;food;grill;4,16;1;2024;4;Thursday;Jan;infineon;;
11/01/2024;food;suppe/kaltschale;0,88;1;2024;4;Thursday;Jan;infineon;;
21/01/2024;food;doppelcheese;3,9;1;2024;7;Sunday;Jan;mcdonalds;villach;
21/01/2024;food;6er mcnuggets;4,9;1;2024;7;Sunday;Jan;mcdonalds;villach;
09/01/2024;food;menu 2;2,9;1;2024;2;Tuesday;Jan;infineon;;
09/01/2024;food;salat klein;1,15;1;2024;2;Tuesday;Jan;infineon;;
06/01/2024;food;espresso doppio;1,3;1;2024;6;Saturday;Jan;trinum café;villesse;
06/01/2024;clothes;chaussette 500 marine 41/43;11,99;1;2024;6;Saturday;Jan;decathlon;villesse;
06/01/2024;clothes;ski-p gl 500 noir m;27,99;1;2024;6;Saturday;Jan;decathlon;villesse;
06/01/2024;clothes;bl ski 180 top seamless m blue grey m/l;14,99;1;2024;6;Saturday;Jan;decathlon;villesse;
06/01/2024;clothes;chaussette 500 graph blanc 41/43;11,99;1;2024;6;Saturday;Jan;decathlon;villesse;
06/01/2024;food;espresso;1,3;1;2024;6;Saturday;Jan;trinum café;villesse;
06/01/2024;food;brioche;1,4;1;2024;6;Saturday;Jan;trinum café;villesse;
06/01/2024;clothes;stringa piatta mar;3,19;1;2024;6;Saturday;Jan;coop;villesse;
06/01/2024;clothes;stringa piatta mar;3,19;1;2024;6;Saturday;Jan;coop;villesse;
07/10/2023;others;universaldubel;3,79;10;2023;6;Saturday;Oct;obi;klagenfurt;universal wall plug
05/01/2024;food;obstmix mit clementinen (0.288kgx14,90 euroxkg);4,29;1;2024;5;Friday;Jan;billa;villach;
05/01/2024;food;obstmix mit orangen (0.288kgx14,90 euroxkg);4,2;1;2024;5;Friday;Jan;billa;villach;
21/07/2023;others;vivess packband 66mx50mm;1,245;7;2023;5;Friday;Jul;bipa;klagenfurt;tape
05/01/2024;food;menu 2;2,9;1;2024;5;Friday;Jan;infineon;;
05/01/2024;food;dessert;0,79;1;2024;5;Friday;Jan;infineon;;
04/01/2024;food;salat klein;1,15;1;2024;4;Thursday;Jan;infineon;;
04/01/2024;food;menu 1;3,3;1;2024;4;Thursday;Jan;infineon;;
04/01/2024;food;wraps;1,69;1;2024;4;Thursday;Jan;billa;villach;
04/01/2024;food;wraps;1,69;1;2024;4;Thursday;Jan;billa;villach;
04/01/2024;food;nuss schnecke;3,38;1;2024;4;Thursday;Jan;billa;villach;
06/02/2024;food;menu 2;2,9;2;2024;2;Tuesday;Feb;infineon;;
06/02/2024;food;dessert-creme;0,79;2;2024;2;Tuesday;Feb;infineon;;
07/02/2024;food;salat klein;1,15;2;2024;3;Wednesday;Feb;infineon;;
07/02/2024;food;menu 2;2,9;2;2024;3;Wednesday;Feb;infineon;;
08/02/2024;food;grill;4,16;2;2024;4;Thursday;Feb;infineon;;
08/02/2024;food;dessert;0,79;2;2024;4;Thursday;Feb;infineon;;
08/02/2024;food;suppe/kaltschale;0,88;2;2024;4;Thursday;Feb;infineon;;
09/02/2024;food;grill;4,16;2;2024;5;Friday;Feb;infineon;;
09/02/2024;food;dessert-creme;0,79;2;2024;5;Friday;Feb;infineon;;
12/02/2024;food;menu 2;2,9;2;2024;1;Monday;Feb;infineon;;
13/02/2024;food;menu 2;2,9;2;2024;2;Tuesday;Feb;infineon;;
13/02/2024;food;dessert;0,79;2;2024;2;Tuesday;Feb;infineon;;
15/02/2024;food;menu 1;3,3;2;2024;4;Thursday;Feb;infineon;;
15/02/2024;food;dessert-creme;0,79;2;2024;4;Thursday;Feb;infineon;;
16/02/2024;food;menu 2;2,9;2;2024;5;Friday;Feb;infineon;;
16/02/2024;food;dessert;0,79;2;2024;5;Friday;Feb;infineon;;
18/02/2024;food;espresso ristretto;3;2;2024;7;Sunday;Feb;grill-kaffehaus;arnoldstein;
18/02/2024;food;gluwein;6;2;2024;7;Sunday;Feb;grill-kaffehaus;arnoldstein;
21/12/2023;food;salat klein;1,15;12;2023;4;Thursday;Dec;infineon;;
21/12/2023;food;grill;4,16;12;2023;4;Thursday;Dec;infineon;;
21/12/2023;food;dessert;0,79;12;2023;4;Thursday;Dec;infineon;;
22/12/2023;food;espress;1,1;12;2023;5;Friday;Dec;b.o.l. ber sas;milano;
22/12/2023;food;brioche;1,1;12;2023;5;Friday;Dec;b.o.l. ber sas;milano;
03/09/2023;cleaning products;wc gel ecovivo;0,845;9;2023;7;Sunday;Sep;eurospar;tarvisio;
22/12/2023;food;coperto;1,5;12;2023;5;Friday;Dec;hostaria del calvino;aosta;
22/12/2023;food;coperto;1,5;12;2023;5;Friday;Dec;hostaria del calvino;aosta;
22/12/2023;food;napoletana;7,5;12;2023;5;Friday;Dec;hostaria del calvino;aosta;
22/12/2023;food;vegetariana;9,5;12;2023;5;Friday;Dec;hostaria del calvino;aosta;
22/12/2023;food;acqua naturale;2;12;2023;5;Friday;Dec;hostaria del calvino;aosta;
22/12/2023;food;espresso;1,5;12;2023;5;Friday;Dec;hostaria del calvino;aosta;
24/12/2023;food;drink;7;12;2023;7;Sunday;Dec;mpc snc;aosta;
24/12/2023;food;drink;6;12;2023;7;Sunday;Dec;mpc snc;aosta;
24/12/2023;food;drink;6;12;2023;7;Sunday;Dec;mpc snc;aosta;
26/12/2023;food;espresso;1,1;12;2023;2;Tuesday;Dec;b.o.l. ber sas;milano;
26/12/2023;food;brioche;1,1;12;2023;2;Tuesday;Dec;b.o.l. ber sas;milano;
02/01/2024;food;wraps;2,99;1;2024;2;Tuesday;Jan;billa;villach;
02/01/2024;food;nuss nougat crois.;1,05;1;2024;2;Tuesday;Jan;billa;villach;
14/02/2024;food;clever wrap hummus/cranbe;2,59;2;2024;3;Wednesday;Feb;billa;villach;
14/02/2024;food;nuss schnecke;1,19;2;2024;3;Wednesday;Feb;billa;villach;
14/02/2024;food;nuss schnecke;1,19;2;2024;3;Wednesday;Feb;billa;villach;
14/02/2024;food;krapfen marille;2,38;2;2024;3;Wednesday;Feb;billa;villach;
14/02/2024;food;giotto 154 8g;3,69;2;2024;3;Wednesday;Feb;billa;villach;
14/02/2024;food;after eight;4,99;2;2024;3;Wednesday;Feb;billa;villach;
08/12/2023;food;hummusaufstriche;1,69;12;2023;5;Friday;Dec;hofer;klagenfurt;
08/12/2023;food;bananen lose (1,150kgx1,69eur/kg;1,95;12;2023;5;Friday;Dec;hofer;klagenfurt;
08/12/2023;food;mortadella 150g;1,99;12;2023;5;Friday;Dec;hofer;klagenfurt;
08/12/2023;food;salami selektion;3,99;12;2023;5;Friday;Dec;hofer;klagenfurt;
08/12/2023;food;spatzle/fettuccine;1,99;12;2023;5;Friday;Dec;hofer;klagenfurt;
08/12/2023;food;pfluclsalat 125g;0,74;12;2023;5;Friday;Dec;hofer;klagenfurt;
08/12/2023;food;trockenpflaumen;3,99;12;2023;5;Friday;Dec;hofer;klagenfurt;
08/12/2023;food;kit kat/sma. sing.;2,69;12;2023;5;Friday;Dec;hofer;klagenfurt;
08/12/2023;food;mozzarella 125g;0,99;12;2023;5;Friday;Dec;hofer;klagenfurt;
08/12/2023;food;mozzarella 125g;0,99;12;2023;5;Friday;Dec;hofer;klagenfurt;
08/12/2023;food;steir. kren;2,19;12;2023;5;Friday;Dec;hofer;klagenfurt;
24/12/2023;food;v. centine bianco ban;6,4;12;2023;7;Sunday;Dec;gros cidac;aosta;
24/12/2023;food;birra du m. blanc bla;7,49;12;2023;7;Sunday;Dec;gros cidac;aosta;
06/01/2024;cleaning products;x swiffer dry 88 pan;13,9;1;2024;6;Saturday;Jan;coop;villesse;
24/12/2023;food;shopper b reindeer;1,89;12;2023;7;Sunday;Dec;gros cidac;aosta;
24/12/2023;food;shopper b reindeer;1,89;12;2023;7;Sunday;Dec;gros cidac;aosta;
24/12/2023;food;borsa foresta di nat;2,49;12;2023;7;Sunday;Dec;gros cidac;aosta;
24/12/2023;food;scatola fantasia 27x;5,49;12;2023;7;Sunday;Dec;gros cidac;aosta;
24/12/2023;food;panett. renoir cioc;14,9;12;2023;7;Sunday;Dec;gros cidac;aosta;
17/02/2024;food;familiengericht xxl;3,19;2;2024;6;Saturday;Feb;penny;arnoldstein;
17/02/2024;food;bravo dip diverse;1,19;2;2024;6;Saturday;Feb;penny;arnoldstein;
17/02/2024;food;gurke mini;1,39;2;2024;6;Saturday;Feb;penny;arnoldstein;
17/02/2024;food;best moments 74%;1,2;2;2024;6;Saturday;Feb;penny;arnoldstein;
16/02/2024;food;rama cremefine 250ml;1,35;2;2024;5;Friday;Feb;eurospar;klagenfurt;
16/02/2024;food;despar all nat.pist.;4,29;2;2024;5;Friday;Feb;eurospar;klagenfurt;
16/02/2024;food;veggie bio drink 1l;1,35;2;2024;5;Friday;Feb;eurospar;klagenfurt;
16/02/2024;food;rama cremefine;1,35;2;2024;5;Friday;Feb;eurospar;klagenfurt;
16/02/2024;food;sbudget back-emment;2,99;2;2024;5;Friday;Feb;eurospar;klagenfurt;
16/02/2024;food;veggie gem. Lasagne;2,99;2;2024;5;Friday;Feb;eurospar;klagenfurt;
16/02/2024;food;shan shi red curry;2,99;2;2024;5;Friday;Feb;eurospar;klagenfurt;
16/02/2024;food;goetterspeise 150g;0,75;2;2024;5;Friday;Feb;eurospar;klagenfurt;
16/02/2024;food;spar bio zwiebel rot;1,42;2;2024;5;Friday;Feb;eurospar;klagenfurt;
16/02/2024;food;sbudget mozzarella;0,99;2;2024;5;Friday;Feb;eurospar;klagenfurt;
16/02/2024;food;sbudget mozzarella;0,99;2;2024;5;Friday;Feb;eurospar;klagenfurt;
16/02/2024;food;sbudget mozzarella;0,99;2;2024;5;Friday;Feb;eurospar;klagenfurt;
16/02/2024;food;sbudget mozzarella;0,99;2;2024;5;Friday;Feb;eurospar;klagenfurt;
16/02/2024;food;spar orig. griec tza;2,99;2;2024;5;Friday;Feb;eurospar;klagenfurt;
16/02/2024;food;sbudget champignon 500g;1,99;2;2024;5;Friday;Feb;eurospar;klagenfurt;
16/02/2024;food;veggie bio tofu ger.;1,99;2;2024;5;Friday;Feb;eurospar;klagenfurt;
16/02/2024;food;tortilla wraps;1,29;2;2024;5;Friday;Feb;hofer;klagenfurt;
16/02/2024;food;espresso supremo10;1,55;2;2024;5;Friday;Feb;hofer;klagenfurt;
16/02/2024;food;choceur noir 100g;0,95;2;2024;5;Friday;Feb;hofer;klagenfurt;
16/02/2024;food;choceur noir 100g;0,95;2;2024;5;Friday;Feb;hofer;klagenfurt;
16/02/2024;food;sticks erdn. 150g;1,29;2;2024;5;Friday;Feb;hofer;klagenfurt;
16/02/2024;food;rohkost-salatmix;0,99;2;2024;5;Friday;Feb;hofer;klagenfurt;
16/02/2024;food;rohkost-salatmix;0,99;2;2024;5;Friday;Feb;hofer;klagenfurt;
16/02/2024;food;gr. jogh. 1kg ;3,19;2;2024;5;Friday;Feb;hofer;klagenfurt;
10/02/2024;food;clever avocado stk.;0,99;2;2024;6;Saturday;Feb;billa;klagenfurt;
10/02/2024;food;clever cottage nat.;1,29;2;2024;6;Saturday;Feb;billa;klagenfurt;
10/02/2024;food;clever cottage nat.;1,29;2;2024;6;Saturday;Feb;billa;klagenfurt;
10/02/2024;food;kornspitz chilisalami;1,69;2;2024;6;Saturday;Feb;billa;klagenfurt;
10/02/2024;food;laugenstanger gefullt;1,69;2;2024;6;Saturday;Feb;billa;klagenfurt;
10/02/2024;food;salat m. schinken;2,34;2;2024;6;Saturday;Feb;billa;klagenfurt;
10/02/2024;food;salat mit gemusemix;2,11;2;2024;6;Saturday;Feb;billa;klagenfurt;
10/02/2024;food;ja! nat. weisswurste;1,74;2;2024;6;Saturday;Feb;billa;klagenfurt;
10/02/2024;food;kuner squeeze sweet chili;0,59;2;2024;6;Saturday;Feb;billa;klagenfurt;
09/03/2024;gas;gas;20;3;2024;6;Saturday;Mar;jet;graz;
09/03/2024;gas;gas;5;3;2024;6;Saturday;Mar;oamv;villach;
10/02/2024;clothes;a h 350 grey p 56-59 cm;89,99;2;2024;6;Saturday;Feb;decathlon;klagenfurt;
10/02/2024;clothes;pant alpi man de 50/fr 44;74,99;2;2024;6;Saturday;Feb;decathlon;klagenfurt;
08/02/2024;food;nuss nougat crois.;1,09;2;2024;4;Thursday;Feb;billa;villach;
08/02/2024;food;nougattasche;1,49;2;2024;4;Thursday;Feb;billa;villach;
08/02/2024;food;kornsem. Salami/kaese;2,39;2;2024;4;Thursday;Feb;billa;villach;
07/02/2024;food;blattsalat-mix;0,99;2;2024;3;Wednesday;Feb;hofer;klagenfurt;
07/02/2024;food;wildlachs 100g;3,99;2;2024;3;Wednesday;Feb;hofer;klagenfurt;
07/02/2024;food;peanut butter cups;2,19;2;2024;3;Wednesday;Feb;hofer;klagenfurt;
07/02/2024;food;blattsalat-mix;0,99;2;2024;3;Wednesday;Feb;hofer;klagenfurt;
07/02/2024;food;bergarder weichkase;2,25;2;2024;3;Wednesday;Feb;hofer;klagenfurt;
07/02/2024;food;medit. antipasti;2,49;2;2024;3;Wednesday;Feb;hofer;klagenfurt;
07/02/2024;food;erdnusscreme 350g;1,99;2;2024;3;Wednesday;Feb;hofer;klagenfurt;
07/02/2024;food;sbudget jogurt;0,35;2;2024;3;Wednesday;Feb;eurospar;klagenfurt;
07/02/2024;food;sbudget jogurt;0,35;2;2024;3;Wednesday;Feb;eurospar;klagenfurt;
07/02/2024;food;sbudget jogurt;0,35;2;2024;3;Wednesday;Feb;eurospar;klagenfurt;
07/02/2024;food;sbudget gem. Lasagne;2,99;2;2024;3;Wednesday;Feb;eurospar;klagenfurt;
07/02/2024;food;sbudget gem. Lasagne;2,99;2;2024;3;Wednesday;Feb;eurospar;klagenfurt;
07/02/2024;food;spar orig. griec tza;2,99;2;2024;3;Wednesday;Feb;eurospar;klagenfurt;
07/02/2024;food;sbudget mozzarella;0,99;2;2024;3;Wednesday;Feb;eurospar;klagenfurt;
07/02/2024;food;sbudget mozzarella;0,99;2;2024;3;Wednesday;Feb;eurospar;klagenfurt;
07/02/2024;food;sbudget mozzarella;0,99;2;2024;3;Wednesday;Feb;eurospar;klagenfurt;
07/02/2024;food;sbudget mozzarella;0,99;2;2024;3;Wednesday;Feb;eurospar;klagenfurt;
07/02/2024;food;aufschnitt;3,52;2;2024;3;Wednesday;Feb;eurospar;klagenfurt;
07/02/2024;food;neni tomaten hummus;2,99;2;2024;3;Wednesday;Feb;eurospar;klagenfurt;
07/02/2024;food;fl eier l 6;2,92;2;2024;3;Wednesday;Feb;eurospar;klagenfurt;
07/02/2024;food;orangen;3,49;2;2024;3;Wednesday;Feb;eurospar;klagenfurt;
07/02/2024;food;occ. Tuma del trif;3,66;2;2024;3;Wednesday;Feb;eurospar;klagenfurt;
07/02/2024;food;spar frenchdres300ml;0,89;2;2024;3;Wednesday;Feb;eurospar;klagenfurt;
07/02/2024;food;spar topfen 250g;0,95;2;2024;3;Wednesday;Feb;eurospar;klagenfurt;
07/02/2024;food;tann pulled pork;4,49;2;2024;3;Wednesday;Feb;eurospar;klagenfurt;
07/02/2024;food;tann pulled chicken;4,49;2;2024;3;Wednesday;Feb;eurospar;klagenfurt;
07/02/2024;food;sbudget back-camem;2,99;2;2024;3;Wednesday;Feb;eurospar;klagenfurt;
07/02/2024;food;sbudget back-camem;2,99;2;2024;3;Wednesday;Feb;eurospar;klagenfurt;
07/02/2024;food;spar 6 wraps 372g;1,65;2;2024;3;Wednesday;Feb;eurospar;klagenfurt;
07/02/2024;food;spar 6 wraps 372g;1,65;2;2024;3;Wednesday;Feb;eurospar;klagenfurt;
09/03/2024;food;rohkost-salatmix;0,99;3;2024;6;Saturday;Mar;hofer;seiesberg-pirka;
